2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
2026-05-12 17:50:24 | INFO     | Thread-7 (_dubbing_pipeline) | translator.py:501 | Online kota cooldown aktif (32s kaldı) — bulut atlanıyor, direkt offline'a iniliyor.
2026-05-12 17:50:24 | WARNING  | Thread-7 (_dubbing_pipeline) | translator.py:663 | Offline context doldu — token taşması riski! prompt=115 token, n_ctx=512, kalan=247. Online fallback devreye giriyor.
